a"Tarih"a"Toplam Test Sayısı"a"Toplam Vaka Sayısı"a"Toplam Vefat Sayısı"a"Hastalarda Zatürre Oranı (%)"a"Ağır Hasta Sayısı"a"Toplam İyileşen Hasta Sayısı"a"Bugünkü Vaka Sayısı"a"Bugünkü Hasta Sayısı"a"Bugünkü Test Sayısı"a"Bugünkü Vefat Sayısı"a"Bugünkü İyileşen Sayısı"
133a3 ARALIK 2020a19.143.746a520.167a14.315999999999999a33.0a5.611000000000001a418.331a32.381a6.511a187.518a187.0a4.19
134a2 ARALIK 2020a18.956.228a513.656a14.129000000000001a33.0a5.502000000000001a414.141a31.923000000000002a6.69a183.62400000000002a193.0a4.821000000000001
135a1 ARALIK 2020a18.772.604a506.966a13.936a33.0a5.303a409.320a30.11a6.101a180.312a190.0a4.593
136a30 KASIM 2020a18.592.292a500.865a13.745999999999999a34.0a5.19a404.727a31.219a6.513999999999999a176.65599999999998a188.0a4.485
137a29 KASIM 2020a18.415.636a494.351a13.558a34.0a5.011a400.242a29.281a6.439a168.21200000000002a185.0a4.015
138a28 KASIM 2020a18.247.424a487.912a13.373a34.0a4.9030000000000005a396.227a30.103a6.7139999999999995a174.44299999999998a182.0a3.611
139a27 KASIM 2020a18.072.981a481.198a13.190999999999999a34.0a4.816a392.616a29.845a6.5920000000000005a171.113a177.0a3.845
140a26 KASIM 2020a17.901.868a474.606a13.014000000000001a34.0a4.711a388.771a29.131999999999998a6.876a168.34799999999998a174.0a3.2910000000000004
141a25 KASIM 2020a17.733.520a467.730a12.84a34.0a4.641a385.480a28.351a6.814a164.547a168.0a3.911
142a24 KASIM 2020a17.568.973a460.916a12.672a34.0a4.543a381.569aa7.381a162.231a161.0a3.678
143a23 KASIM 2020a17.406.742a453.535a12.511a34.0a4.409a377.891aa6.712999999999999a161.125a153.0a3.2539999999999996
144a22 KASIM 2020a17.245.617a446.822a12.357999999999999a38.0a4.217a374.637aa6.017a155.516a139.0a3.812
145a21 KASIM 2020a17.090.101a440.805a12.219000000000001a38.0a4.121a370.825aa5.532a152.214a135.0a3.233
146a20 KASIM 2020a16.937.887a435.273a12.084000000000001a38.0a3.99a367.592aa5.103a156.642a141.0a3.0189999999999997
147a19 KASIM 2020a16.781.245a430.170a11.943a38.0a3.85a364.573aa4.542a157.756a123.0a2.918
148a18 KASIM 2020a16.623.489a425.628a11.82a38.0a3.742a361.655aa4.215a158.811a116.0a2.592
149a17 KASIM 2020a16.464.678a421.413a11.704a38.0a3.657a359.063aa3.819a156.692a103.0a2.688
150a16 KASIM 2020a16.307.986a417.594a11.600999999999999a38.0a3.61a356.375aa3.3160000000000003a151.516a94.0a2.7119999999999997
151a15 KASIM 2020a16.156.470a414.278a11.507a42.0a3.4389999999999996a353.663aa3.2230000000000003a142.496a89.0a2.5610000000000004
152a14 KASIM 2020a16.013.974a411.055a11.418a42.0a3.423a351.102aa3.116a150.141a92.0a2.298
153a13 KASIM 2020a15.863.833a407.939a11.325999999999999a42.0a3.3560000000000003a348.804aa3.045a149.942a93.0a2.01
154a12 KASIM 2020a15.713.891a404.894a11.232999999999999a42.0a3.23a346.794aa2.841a148.482a88.0a2.181
